trans_dt,store_location_key,product_key,sales,units,trans_key
9/23/15,8142,5770022995,3.19,1,4.19E+24
10/2/15,8142,1.00E+15,26.45,1,4.23E+24
1/26/16,8142,1.00E+15,0,1,1.79E+26
5/21/15,8142,6210700464,39.14,1,2.79E+25
8/2/15,8142,8390000628,4.97,1,1.71E+26
5/1/15,8142,1.00E+15,0,1,3.46E+24
10/23/15,8142,1.00E+15,214.12,1,4.33E+24
5/11/15,8142,1.00E+15,56.71,1,3.51E+24
8/15/15,8142,7732683131,16.89,1,1.71E+26
5/3/15,8142,6132834212,17.78,1,2.71E+25
9/13/15,8142,3600028740,13.87,1,3.22E+25
9/9/15,8142,38290046901,9.95,1,4.13E+24
5/14/15,8142,4740024145,8.53,1,2.76E+25
12/23/15,8142,6574332014,33.78,2,1.77E+25
10/20/15,8142,89153100005,16,1,4.31E+24
9/3/15,8142,6565691288,12.98,1,1.72E+26
11/9/15,8142,88766190094,35.58,1,1.75E+26
12/16/15,8142,1.00E+15,176.38,1,4.60E+24
11/20/15,8142,1.00E+15,0,1,4.48E+24
12/30/15,8142,1.00E+15,0,1,4.66E+24
11/17/15,8142,1.00E+15,7.32,1,4.46E+24
11/6/15,8142,77105890051,7.1,1,3.44E+24
8/18/15,8142,77105880122,1.76,1,4.02E+24
6/1/15,8142,1.00E+15,29.78,1,3.62E+24
5/20/15,8142,77105880065,7.1,1,1.68E+26
12/28/15,8142,1.00E+15,0,1,4.65E+24
12/17/15,8142,3700031821,13.87,1,3.61E+24
9/12/15,8142,80490600504,8.9,1,1.73E+26
6/16/15,8142,5980000002,3.19,1,1.69E+25
7/31/15,8142,5621944321,25.79,1,3.93E+23
10/24/15,8142,1.00E+15,0,1,4.35E+24
4/19/15,8142,1.00E+15,0,1,2.65E+25
10/3/15,8142,1.00E+15,0,1,4.24E+24
6/17/15,8142,6210700530,42.7,1,3.70E+24
9/25/15,8142,4310006030,11.2,1,1.73E+26
1/21/16,8142,1.00E+15,142.4,1,1.78E+26
11/24/15,8142,77105810441,24.9,1,4.49E+24
9/4/15,8142,1.00E+15,66.91,1,4.11E+24
10/30/15,8142,1.00E+15,0,1,1.75E+25
12/1/15,8142,1.00E+15,7.32,1,4.53E+24
5/1/15,8142,6880053403,18.67,1,1.68E+26
10/29/15,8142,1.00E+15,65.84,1,4.37E+24
7/26/15,8142,5770023033,4.97,1,3.90E+24
6/14/15,8142,6210700407,23.12,1,3.69E+24
9/30/15,8142,6233880906,31.13,1,4.22E+24
8/2/15,8142,3600031890,24.01,1,1.71E+26
6/8/15,8142,6132834212,17.78,1,1.69E+26
4/2/15,8142,1.00E+15,7.32,1,3.29E+24
1/12/16,8142,77105810539,3.01,1,3.72E+25
12/16/15,8142,1.00E+15,0,1,4.60E+24
9/29/15,8142,77105890016,8.47,4,3.30E+24
6/16/15,8142,77105810345,25.79,1,2.89E+25
8/20/15,8142,1.00E+15,0,1,4.03E+24
6/8/15,8142,77105880125,1.76,1,1.69E+26
5/8/15,8142,5659400541,12.98,1,1.68E+26
6/19/15,8142,7094230446,12.09,1,2.90E+24
1/9/16,8142,1.00E+15,0,1,4.71E+24
4/7/15,8142,5980000011,3.19,1,2.59E+25
7/24/15,8142,1.00E+15,32.72,2,3.89E+24
10/16/15,8142,6260096190,39.14,1,1.74E+25
12/18/15,8142,80490600305,5.34,1,1.77E+26
5/15/15,8142,1.00E+15,0,1,3.54E+24
12/11/15,8142,1.00E+15,0,1,4.58E+24
7/21/15,8142,5621945544,23.12,1,3.02E+24
11/24/15,8142,41410000221,17.36,1,3.51E+23
12/14/15,8142,1.00E+15,23.12,1,4.59E+23
1/18/16,8142,1.00E+15,0,1,4.74E+24
4/28/15,8142,77105840235,3.01,1,1.68E+26
5/8/15,8142,6464202029,21.34,1,2.74E+25
10/25/15,8142,1.00E+15,0,1,4.35E+24
4/16/15,8142,77141200004,3.38,1,2.64E+24
9/1/15,8142,1204404020,13.33,1,3.17E+25
7/7/15,8142,78616265035,5.32,1,2.97E+24
8/5/15,8142,6533821253,44.48,1,1.71E+26
4/12/15,8142,6009336499,21.34,1,1.67E+26
8/22/15,8142,5997207138,18.67,1,4.04E+24
6/4/15,8142,1.00E+15,51.37,2,3.64E+24
11/6/15,8142,1.00E+15,28.48,1,1.75E+26
12/13/15,8142,6490000032,3.54,1,3.59E+25
4/4/15,8142,1.00E+15,0,1,1.67E+26
12/17/15,8142,6202000541,3.54,1,1.77E+26
5/9/15,8142,77105860056,4.97,1,2.74E+25
10/19/15,8142,5932321028,12.44,1,1.74E+26
10/9/15,8142,1.00E+15,45.76,1,4.27E+24
10/2/15,8142,1.00E+15,3.56,1,4.23E+24
5/29/15,8142,1.00E+15,0,1,1.68E+26
12/4/15,8142,1.00E+15,0,1,1.76E+25
1/16/16,8142,1.00E+15,0,1,1.78E+26
4/25/15,8142,4138824000,9.77,1,2.67E+24
5/20/15,8142,8087804039,4.38,1,1.68E+26
12/6/15,8142,77105810804,13.33,1,1.76E+26
5/6/15,8142,6132834208,14.22,1,2.72E+24
4/9/15,8142,6210700541,22.23,1,2.60E+24
9/29/15,8142,1.00E+15,83.62,1,4.22E+24
12/26/15,8142,1.00E+15,0,1,1.77E+26
11/13/15,8142,1.00E+15,44.16,1,4.45E+24
4/18/15,8142,77662910023,10.31,1,1.67E+26
11/10/15,8142,1.00E+15,0,1,1.75E+25
11/25/15,8142,1.00E+15,64.06,1,4.50E+24
4/19/15,8142,6464207477,28.46,1,2.65E+25
11/5/15,8142,1.00E+15,7.32,1,4.41E+24
12/17/15,8142,1.00E+15,0,1,4.61E+24
6/16/15,8142,77105860142,7.1,1,2.88E+24
6/29/15,8142,5997207138,18.67,1,2.94E+24
12/22/15,8142,41410000221,17.36,1,3.63E+25
10/31/15,8142,77105890044,12.44,1,1.75E+26
4/28/15,8142,77105890003,2.12,1,2.68E+25
6/11/15,8142,38137004421,13.87,1,3.67E+24
7/22/15,8142,3600013983,1.41,1,3.03E+25
6/12/15,8142,3700035154,13.87,1,1.69E+26
1/16/16,8142,1.00E+15,0,1,1.78E+26
1/7/16,8142,1.00E+15,0,1,4.70E+24
12/17/15,8142,62455802153,12.09,1,3.61E+24
7/16/15,8142,77105810199,12.98,1,1.70E+26
8/7/15,8142,4.03E+12,65.84,1,3.09E+24
7/3/15,8142,6800000113,3.19,1,1.70E+26
11/17/15,8142,1.00E+15,53.92,1,4.46E+23
8/28/15,8142,1.00E+15,7.32,1,4.07E+24
10/7/15,8142,1.00E+15,12.71,1,4.26E+24
9/13/15,8142,7094212536,4.79,1,3.22E+25
7/14/15,8142,1.00E+15,15.88,1,3.84E+24
10/15/15,8142,6343570181,18.67,1,1.74E+25
8/11/15,8142,1.00E+15,61.82,1,3.98E+24
12/29/15,8142,5770000122,10.31,1,3.67E+24
5/31/15,8142,6347431125,10.31,1,1.68E+26
10/7/15,8142,5800000866,9.77,1,3.34E+24
1/22/16,8142,1.00E+15,7.32,1,4.76E+24
10/21/15,8142,1.00E+15,0,1,4.33E+24
6/30/15,8142,1.00E+15,0,1,3.77E+24
12/17/15,8142,3600001095,13.33,1,4.61E+24
12/29/15,8142,6700000463,5.32,1,4.66E+24
12/21/15,8142,41410000215,24.92,1,1.77E+26
1/22/16,8142,1.00E+15,7.32,1,4.76E+24
10/22/15,8142,1.00E+15,7.32,1,4.33E+24
7/13/15,8142,1.00E+15,0,1,3.84E+24
11/24/15,8142,77105805448,40.92,1,3.51E+24
4/29/15,8142,1.00E+15,7.32,1,3.44E+24
10/27/15,8142,80490600302,5.34,1,1.75E+26
8/1/15,8142,6120000345,3.36,1,3.07E+25
4/2/15,8142,1.00E+15,0,2,3.29E+24
4/6/15,8142,6081503415,7.99,1,2.58E+24
10/14/15,8142,6302369072,12.02,1,3.36E+24
9/13/15,8142,77191377180,16,1,3.22E+25
10/15/15,8142,77105840188,26.68,1,4.29E+24
9/20/15,8142,4740013070,10.66,1,1.73E+26
10/3/15,8142,1.00E+15,0,1,4.24E+24
8/11/15,8142,1.00E+15,46.08,1,3.98E+24
11/5/15,8142,1.00E+15,37.9,1,1.75E+25
9/18/15,8142,4740024040,8.53,1,3.25E+24
6/7/15,8142,1.00E+15,0,2,3.65E+24
5/2/15,8142,4111600519,1.94,1,2.71E+25
11/4/15,8142,6285176400,2.65,1,1.75E+26
9/2/15,8142,77105810492,7.1,1,3.18E+25
7/11/15,8142,1.00E+15,0,1,1.70E+26
8/26/15,8142,77105810490,6.21,1,1.72E+26
1/7/16,8142,41410000222,34.71,1,4.69E+24
12/3/15,8142,77105810826,8.88,1,1.76E+25
7/10/15,8142,5997207138,18.67,1,1.70E+25
11/3/15,8142,5621982391,37.36,1,4.39E+24
12/5/15,8142,1.00E+15,0,1,4.55E+24
12/19/15,8142,1.00E+15,0,1,4.62E+24
5/15/15,8142,77105810095,39.14,1,1.68E+26
7/19/15,8142,1.00E+15,7.74,2,3.87E+24
10/10/15,8142,1.00E+15,0,1,4.27E+24
12/22/15,8142,89299200283,9.77,1,1.77E+25
7/31/15,8142,1.00E+15,0,1,3.93E+24
12/17/15,8142,1.00E+15,26.22,1,4.61E+24
12/21/15,8142,6490042244,8.53,1,4.62E+24
5/30/15,8142,1.00E+15,0,1,3.61E+24
5/19/15,8142,77105810677,20.45,1,2.78E+25
8/6/15,8142,77105810355,7.1,1,1.71E+26
8/9/15,8142,84105801500,28.46,1,1.71E+26
11/21/15,8142,1.00E+15,0,1,1.76E+26
5/11/15,8142,5760678385,53.38,1,3.51E+24
7/29/15,8142,62455802158,32.02,1,3.91E+24
1/30/16,8142,1.00E+15,0,1,1.79E+26
4/15/15,8142,1.00E+15,0,8,3.36E+24
12/4/15,8142,77105802557,8.88,1,1.76E+25
10/1/15,8142,77105810435,31.29,2,3.31E+24
10/3/15,8142,1.00E+15,0,1,3.32E+25
4/13/15,8142,1.00E+15,41.51,2,3.35E+24
4/27/15,8142,77105860051,4.97,1,3.43E+24
8/1/15,8142,77105890004,9.77,1,1.71E+26
12/27/15,8142,1.00E+15,7.12,1,4.65E+24
10/13/15,8142,77105810906,31.13,1,4.28E+24
6/27/15,8142,80490600301,5.34,1,1.70E+26
8/1/15,8142,77355200006,8.01,1,3.07E+25
12/30/15,8142,77105890011,14.22,1,4.66E+24
12/28/15,8142,6260012534,11.55,1,1.77E+26
4/11/15,8142,41410000216,49.84,1,1.67E+26
7/10/15,8142,1.00E+15,0,1,1.70E+26
9/3/15,8142,1.00E+15,0,1,4.10E+24
6/5/15,8142,1.00E+15,0,1,2.85E+24
12/13/15,8142,3600031803,10.31,1,1.77E+26
1/25/16,8142,77105810542,12.44,1,1.79E+26
7/19/15,8142,5847810347,22.23,1,1.70E+26
11/6/15,8142,1.00E+15,130.28,1,4.42E+24
11/5/15,8142,1.00E+15,7.32,1,4.41E+24
12/2/15,8142,77105811377,13.33,1,4.53E+24
5/5/15,8142,1.00E+15,51.25,1,3.48E+24
6/3/15,8142,5610000320,12.98,1,2.85E+24
11/16/15,8142,7033031207,8.88,1,1.76E+26
10/1/15,8142,1.00E+15,0,1,4.23E+24
9/11/15,8142,1.00E+15,7.32,1,4.14E+24
9/15/15,8142,1.00E+15,0,1,3.23E+24
4/30/15,8142,1.00E+15,0,2,3.45E+24
11/7/15,8142,77105840291,7.99,1,4.42E+24
11/30/15,8142,7033040441,2.24,1,1.76E+26
7/31/15,8142,78616265001,5.32,1,3.07E+25
10/4/15,8142,1.00E+15,0,1,1.74E+26
10/16/15,8142,6132834208,14.22,1,3.37E+25
9/6/15,8142,1.00E+15,0,1,4.11E+24
12/16/15,8142,1.00E+15,5.89,1,4.60E+24
7/10/15,8142,1.00E+15,65.84,9,3.82E+24
9/16/15,8142,1.00E+15,0,1,4.16E+24
12/28/15,8142,1.00E+15,0,1,4.65E+24
4/14/15,8142,77105840058,24.01,1,3.36E+24
12/28/15,8142,80490600301,5.34,1,1.77E+26
6/26/15,8142,77105810526,10.31,1,1.69E+26
7/29/15,8142,5559944015,24.01,1,3.92E+24
11/24/15,8142,77105890015,2.12,1,1.76E+26
6/10/15,8142,6260012304,17.78,1,1.69E+26
1/17/16,8142,6210708960,25.79,1,1.78E+26
12/26/15,8142,1.00E+15,0,1,1.77E+26
5/20/15,8142,1.00E+15,7.32,1,3.56E+24
12/9/15,8142,7417027513,23.12,1,3.57E+24
6/3/15,8142,6565622220,10.66,1,2.85E+24
9/12/15,8142,5508660565,9.42,1,3.22E+25
10/5/15,8142,6968225900,11.55,1,1.74E+26
6/7/15,8142,41410000216,49.84,1,1.69E+26
11/13/15,8142,7482008093,6.75,1,4.45E+24
4/28/15,8142,6081507901,30.19,1,2.69E+25
7/18/15,8142,77105840346,21.34,1,1.70E+26
12/18/15,8142,41410000216,49.84,1,3.61E+24
5/15/15,8142,1.00E+15,0,2,3.54E+24
4/4/15,8142,7830007014,10.66,1,1.67E+26
8/5/15,8142,77105880047,2.65,1,1.71E+25
4/6/15,8142,1.00E+15,0,6,3.31E+24
10/18/15,8142,1.00E+15,37.38,3,1.74E+26
6/26/15,8142,1.00E+15,7.32,1,3.76E+24
8/30/15,8142,6490040965,4.08,1,1.72E+26
1/12/16,8142,1.00E+15,0,1,3.72E+24
7/18/15,8142,77355200006,8.01,1,3.01E+25
10/17/15,8142,77105890002,5.32,1,3.38E+25
10/16/15,8142,60308434605,13.33,1,3.37E+25
4/11/15,8142,6132834212,17.78,1,1.67E+26
4/10/15,8142,77105810259,11.55,1,3.34E+24
10/27/15,8142,77105810448,9.42,1,3.40E+23
5/4/15,8142,1.00E+15,7.32,1,3.47E+24
11/22/15,8142,1.00E+15,0,1,1.76E+26
4/1/15,8142,77105810493,15.98,2,2.57E+23
4/10/15,8142,1.00E+15,66.91,1,3.34E+24
7/31/15,8142,7124919647,14.76,1,1.71E+26
11/12/15,8142,77105810777,11.55,1,4.44E+24
11/8/15,8142,5770022717,4.97,1,1.75E+26
11/26/15,8142,6260096195,21.34,1,4.50E+24
5/8/15,8142,1.00E+15,0,1,3.50E+24
4/14/15,8142,3980001400,13.33,1,1.67E+25
1/4/16,8142,1.00E+15,7.32,1,4.68E+24
4/28/15,8142,1.00E+15,0,1,2.68E+25
5/14/15,8142,1.00E+15,38.06,3,3.53E+24
5/26/15,8142,3700006248,18.67,1,1.68E+25
9/18/15,8142,1.00E+15,0,1,4.17E+23
7/9/15,8142,6120008443,3.36,1,3.82E+24
12/5/15,8142,1.00E+15,0,1,4.55E+24
12/19/15,8142,6009326570,20.45,1,3.62E+25
10/22/15,8142,77105810353,8.88,1,1.74E+26
7/23/15,8142,1.00E+15,89.14,2,3.89E+24
6/15/15,8142,41410000222,34.71,1,2.88E+24
10/1/15,8142,7094230240,8.88,1,1.73E+26
10/3/15,8142,6464202805,25.79,1,4.24E+24
11/15/15,8142,5849689900,4.97,1,1.75E+26
1/17/16,8142,1.00E+15,0,1,3.75E+25
11/20/15,8142,3700087097,22.23,1,3.50E+24
9/9/15,8142,6260096069,22.23,1,1.72E+26
7/12/15,8142,7094212123,6.75,1,1.70E+26
5/29/15,8142,76379593698,6.57,1,2.83E+24
11/15/15,8142,80490600302,5.34,1,3.48E+25
10/31/15,8142,77105890011,14.22,1,4.38E+24
12/5/15,8142,1.00E+15,0,1,1.76E+26
6/26/15,8142,80490600303,10.68,2,2.93E+24
12/17/15,8142,8644921661,11.2,1,3.61E+24
10/29/15,8142,1011903223,16,1,4.37E+24
4/4/15,8142,1.00E+15,21.34,1,3.30E+24
10/9/15,8142,1.00E+15,0,1,3.34E+23
5/19/15,8142,6260006154,22.23,1,2.78E+25
10/29/15,8142,6302351736,11.57,1,3.41E+23
12/18/15,8142,1.00E+15,0,-2,3.62E+24
10/13/15,8142,1.00E+15,0,1,4.28E+24
10/3/15,8142,1.00E+15,0,1,3.32E+25
4/16/15,8142,6490000033,3.54,1,1.67E+26
11/24/15,8142,1.00E+15,0,1,4.49E+24
10/19/15,8142,77105840235,6.37,2,1.74E+26
9/5/15,8142,7336164552,6.21,1,1.72E+26
7/6/15,8142,72047319800,7.1,1,1.70E+26
11/13/15,8142,1.00E+15,0,1,1.75E+26
11/26/15,8142,41410000215,24.92,1,3.52E+24
4/22/15,8142,77105880035,1.58,1,2.66E+24
12/1/15,8142,6210000000,5.32,1,1.76E+26
7/28/15,8142,1.00E+15,3.79,1,3.91E+24
9/13/15,8142,81793900735,10.31,1,3.22E+25
11/12/15,8142,77105890007,1.74,2,3.47E+24
12/28/15,8142,6120003325,6.75,1,1.77E+26
11/2/15,8142,41410000221,17.36,1,3.42E+23
9/12/15,8142,6565691350,8.53,1,1.73E+26
10/14/15,8142,5901486601,78.3,1,4.29E+24
12/1/15,8142,77105840335,17.78,1,3.55E+24
9/24/15,8142,7920037010,2.47,1,1.73E+26
1/19/16,8142,77105890003,2.12,1,1.78E+26
9/21/15,8142,77105810025,15.11,1,1.73E+26
5/7/15,8142,5980000002,3.19,1,1.68E+26
5/27/15,8142,6081504100,18.67,1,2.82E+25
9/25/15,8142,7940022356,1.64,2,1.73E+25
9/27/15,8142,5610000803,10.31,1,3.29E+25
4/29/15,8142,6120000345,6.73,2,1.68E+26
9/8/15,8142,3600003900,12.98,1,1.72E+26
5/9/15,8142,1.00E+15,0,1,3.50E+24
7/4/15,8142,77105840335,17.78,1,3.79E+24
6/1/15,8142,1.00E+15,16.32,1,3.62E+24
8/1/15,8142,78616265011,5.32,1,3.08E+25
10/20/15,8142,1.00E+15,5.34,1,1.74E+26
12/19/15,8142,77105880055,7.64,1,1.77E+26
4/1/15,8142,6120000263,8.88,1,2.57E+24
3/31/15,8142,6464202458,20.45,1,2.56E+24
10/17/15,8142,72527434190,10.66,1,3.38E+25
11/2/15,8142,3700081681,23.12,1,1.75E+26
7/10/15,8142,1.00E+15,53.92,1,3.82E+24
8/7/15,8142,5756596112,5.32,1,3.09E+24
5/19/15,8142,77105880012,6.75,1,1.68E+26
6/8/15,8142,41410000216,49.84,1,1.69E+26
10/24/15,8142,41410000216,49.84,1,3.40E+25
11/27/15,8142,1.00E+15,0,1,1.76E+26
10/19/15,8142,77105810321,20.45,1,1.74E+26
11/23/15,8142,80490600401,7.12,1,1.76E+26
1/6/16,8142,1.00E+15,4.4,1,4.69E+24
11/28/15,8142,1.00E+15,3.56,1,3.53E+25
5/26/15,8142,7301022110,20.45,1,1.68E+25
10/16/15,8142,5621997010,25.79,1,3.37E+24
6/29/15,8142,1.00E+15,0,2,3.77E+24
8/27/15,8142,77105890015,2.12,1,3.15E+24
10/10/15,8142,6233887060,7.99,1,3.35E+25
6/6/15,8142,66573000611,12.09,1,1.69E+26
8/23/15,8142,6565622220,10.66,1,1.72E+26
6/8/15,8142,6754501408,16.89,1,2.86E+24
4/30/15,8142,6285176400,7.42,3,2.70E+25
9/8/15,8142,1.00E+15,0,1,4.12E+24
8/12/15,8142,77105860243,7.1,1,3.11E+24
5/17/15,8142,6210791720,65.84,1,3.54E+24
6/12/15,8142,1.00E+15,13.35,1,3.68E+24
1/2/16,8142,1.00E+15,0,1,3.68E+25
10/28/15,8142,77105810815,30.24,1,3.41E+24
11/15/15,8142,1.00E+15,0,1,1.75E+26
10/15/15,8142,80490600305,5.34,1,1.74E+26
6/7/15,8142,80490600305,5.34,1,1.69E+26
11/27/15,8142,77105810189,6.21,1,3.53E+24
4/21/15,8142,1.00E+15,0,1,2.65E+23
8/28/15,8142,77105860244,10.66,1,1.72E+26
4/28/15,8142,3600019628,7.94,1,2.69E+25
8/14/15,8142,77105890011,14.22,1,3.12E+25
12/12/15,8142,1.00E+15,0,1,3.59E+25
9/4/15,8142,80490600401,14.24,2,3.19E+24
6/23/15,8142,1.00E+15,0,1,2.91E+24
9/5/15,8142,6343570183,18.67,1,3.19E+25
5/24/15,8142,6968225700,12.44,1,2.80E+25
7/17/15,8142,6343571132,6.75,1,1.70E+26
12/24/15,8142,77105890009,14.22,1,4.65E+24
1/24/16,8142,1111124223,14.22,1,1.79E+26
8/7/15,8142,77105804663,2.6,1,3.96E+24
11/23/15,8142,77105880050,3.19,1,1.76E+25
1/21/16,8142,72047357840,7.1,1,1.78E+26
7/21/15,8142,5532503655,26.68,1,3.02E+24
9/2/15,8142,1.00E+15,0,-1,3.18E+25
8/28/15,8142,1.00E+15,0,1,1.72E+26
8/31/15,8142,5650036097,55.16,1,3.16E+25
4/29/15,8142,77105810886,9.77,1,2.69E+25
5/10/15,8142,72047318446,7.1,1,2.75E+25
8/15/15,8142,6024527133,16,1,3.12E+24
8/17/15,8142,1.00E+15,0,1,4.01E+24
6/13/15,8142,77105880037,2.3,1,1.69E+26
5/19/15,8142,6260043013,24.01,1,2.78E+25
9/8/15,8142,5847810698,28.46,1,1.72E+26
9/8/15,8142,6845907316,11.55,1,1.72E+26
7/4/15,8142,3700050949,13.33,1,3.79E+24
1/21/16,8142,3600043190,32.91,1,4.76E+24
12/5/15,8142,1.00E+15,55.87,1,4.55E+24
11/18/15,8142,1.00E+15,14.24,2,3.49E+24
12/28/15,8142,77105890016,2.12,1,3.66E+25
10/13/15,8142,77105810976,30.24,1,3.36E+23
12/30/15,8142,5760698845,23.12,1,1.78E+26
7/31/15,8142,1.00E+15,0,2,3.93E+23
10/16/15,8142,1.00E+15,0,1,4.30E+24
1/9/16,8142,1.00E+15,0,1,4.71E+24
8/23/15,8142,5980021692,3.19,1,1.72E+26
11/21/15,8142,3700081681,23.12,1,3.50E+25
4/29/15,8142,3660219209,9.77,1,2.69E+25
12/9/15,8142,1.00E+15,36.12,1,4.57E+24
12/6/15,8142,1.00E+15,0,1,3.57E+25
10/17/15,8142,6210700501,19.56,1,1.74E+26
9/19/15,8142,1.00E+15,0,1,3.26E+25
11/7/15,8142,77105810506,10.66,1,3.45E+25
5/24/15,8142,77105810933,10.31,1,2.80E+25
11/6/15,8142,1150901162,28.46,1,1.75E+26
8/28/15,8142,1.00E+15,32.73,1,4.07E+24
10/13/15,8142,1.00E+15,161.61,1,4.28E+24
7/17/15,8142,1.00E+15,35.46,5,3.86E+24
9/15/15,8142,6905586236,71.18,1,3.23E+24
6/18/15,8142,77105810544,10.31,1,3.71E+24
5/29/15,8142,1.00E+15,7.32,1,3.61E+24
8/4/15,8142,77105810646,55.16,1,1.71E+26
7/20/15,8142,1.00E+15,68.16,1,3.87E+24
4/27/15,8142,1.00E+15,24.48,1,3.43E+24
9/18/15,8142,1.00E+15,76.54,1,4.17E+24
6/5/15,8142,41410000215,24.92,1,1.69E+26
4/1/15,8142,77141200003,1.69,1,2.57E+24
12/29/15,8142,5847810698,30.24,1,4.66E+24
11/2/15,8142,3600003800,13.33,1,3.43E+24
11/13/15,8142,1.00E+15,0,1,3.47E+24
10/21/15,8142,41410000216,49.84,1,1.74E+26
3/31/15,8142,9.78E+12,14.69,1,2.56E+24
7/27/15,8142,1.00E+15,0,1,3.91E+24
6/29/15,8142,6233885120,24.01,1,3.77E+24
8/4/15,8142,5770061896,8.15,2,1.71E+26
4/9/15,8142,6120000263,4.38,1,2.60E+24
9/24/15,8142,1.00E+15,5.89,1,4.19E+24
10/25/15,8142,7511000004,10.66,1,3.40E+25
5/31/15,8142,1.00E+15,0,1,3.61E+24
11/26/15,8142,1.00E+15,0,1,4.51E+24
1/19/16,8142,77105890004,9.77,1,1.78E+25
9/10/15,8142,5659410727,12.98,1,1.72E+26
12/9/15,8142,4698501674,24.01,1,1.77E+26
10/30/15,8142,41600000167,0.09,1,1.75E+26
9/28/15,8142,80490600302,16.02,3,1.73E+26
7/2/15,8142,7920037021,2.47,1,2.95E+24
6/27/15,8142,77105806960,34.69,1,1.70E+26
11/10/15,8142,6210791720,67.62,1,1.75E+26
5/22/15,8142,6132834208,14.22,1,1.68E+26
5/16/15,8142,77105810390,10.31,1,3.54E+24
6/19/15,8142,5849689900,4.97,1,1.69E+26
11/2/15,8142,6081506203,28.46,1,1.75E+26
11/27/15,8142,1.00E+15,0,1,4.51E+24
10/26/15,8142,6002525850,46.24,2,1.75E+26
9/6/15,8142,1.00E+15,0,1,4.11E+24
11/27/15,8142,1.00E+15,0,1,4.51E+24
3/31/15,8142,1204403796,14.22,1,2.56E+24
7/25/15,8142,1.00E+15,0,1,1.71E+26
7/26/15,8142,77105810816,48.04,1,1.71E+26
8/5/15,8142,7732683151,16.89,1,3.95E+24
1/20/16,8142,1.00E+15,21.34,1,4.75E+24
7/10/15,8142,1.00E+15,0,1,1.70E+26
10/30/15,8142,1.00E+15,0,1,4.38E+24
10/15/15,8142,5873981198,12.26,1,4.29E+24
10/30/15,8142,1.00E+15,0,1,3.42E+24
4/24/15,8142,6210746900,23.12,1,3.42E+24
6/19/15,8142,6464205305,30.24,1,1.69E+25
8/21/15,8142,6210741710,40.92,1,4.03E+24
11/8/15,8142,77105890037,6.21,1,1.75E+26
11/6/15,8142,1.00E+15,0,1,4.42E+24
9/25/15,8142,1.00E+15,0,1,1.73E+26
10/1/15,8142,5610000085,3.01,1,3.31E+24
11/22/15,8142,1.00E+15,0,1,4.49E+24
11/23/15,8142,6210000000,5.32,1,3.51E+24
10/14/15,8142,1.00E+15,12.76,1,4.29E+24
8/1/15,8142,7569100206,2.65,1,3.07E+25
6/6/15,8142,1.00E+15,0,2,3.65E+24
11/15/15,8142,72047319409,7.1,1,1.75E+26
8/11/15,8142,77105890009,14.22,1,3.10E+23
5/22/15,8142,77105810543,10.31,1,3.57E+24
10/8/15,8142,6700000464,5.32,1,1.74E+26
6/16/15,8142,2270009774,22.23,1,3.70E+24
1/15/16,8142,1.00E+15,7.32,1,4.74E+24
5/9/15,8142,6260096221,34.69,1,2.74E+25
11/29/15,8142,7830007010,18.67,1,1.76E+26
12/7/15,8142,1.00E+15,7.32,1,4.56E+24
4/10/15,8142,1.00E+15,14.63,2,3.34E+24
11/10/15,8142,7164127174,5.32,1,1.75E+26
3/31/15,8142,69907370427,23.12,1,3.28E+24
4/25/15,8142,6024533109,46.26,1,3.42E+24
9/15/15,8142,5532557232,53.36,2,3.23E+24
11/26/15,8142,6120022595,3.54,1,3.53E+24
7/28/15,8142,5800000819,3.19,1,3.06E+25
7/31/15,8142,1011903821,13.87,1,1.71E+26
12/16/15,8142,77105880050,3.19,1,4.60E+24
11/3/15,8142,5770022296,3.19,1,1.75E+26
6/5/15,8142,1.00E+15,0,1,3.64E+24
5/19/15,8142,77105860024,5.32,1,2.78E+25
7/18/15,8142,6490042089,3.54,1,3.01E+25
9/17/15,8142,78616265013,5.32,1,4.16E+24
4/22/15,8142,6132853200,3.49,1,2.66E+24
8/8/15,8142,72047306841,9.77,1,1.71E+26
11/30/15,8142,6349108331,15.13,1,3.54E+24
4/30/15,8142,1.00E+15,0,4,3.45E+24
6/12/15,8142,77105890015,2.12,1,3.68E+24
1/3/16,8142,1.00E+15,7.32,1,4.68E+24
12/17/15,8142,77105810443,14.22,1,1.77E+25
10/6/15,8142,5532500746,88.06,3,3.33E+24
11/20/15,8142,1.00E+15,0,1,4.48E+24
6/16/15,8142,1.00E+15,0,-1,2.88E+24
12/13/15,8142,1.00E+15,0,1,3.60E+25
7/31/15,8142,1.00E+15,0,1,3.93E+24
1/13/16,8142,80490600502,26.7,3,3.73E+24
5/20/15,8142,6210782200,51.6,1,3.55E+24
6/19/15,8142,4390010361,4.43,1,3.72E+24
10/2/15,8142,6210739220,34.69,1,3.32E+24
10/6/15,8142,1.00E+15,0,1,4.25E+24
1/6/16,8142,1.00E+15,24.01,1,4.69E+24
10/30/15,8142,1.00E+15,0,1,1.75E+26
8/21/15,8142,6210700633,23.12,1,1.72E+26
11/2/15,8142,84105808210,31.13,1,3.42E+24
12/7/15,8142,6454130250,26.68,1,4.56E+24
6/25/15,8142,3700030656,20.45,1,3.75E+24
10/2/15,8142,1.00E+15,0,1,4.23E+24
